lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category,water_point_age,target,status_binary
-0.170065,35.23407,Yes,2012-06-20,Virtual Kenya,Rainwater Harvesting,Hand Pump,KEN,Kenya,Kisumu,Muhoroni,Muhoroni/Koru,,ksm 546,,6GFQR6HM+XJG,2009.0,,,,No Management,No payment,Functional,,,Not tested Crisp and clear,,1438.0,316.0,Improved,Rainwater Harvesting,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.2197496522948539,1.0533333333333332,9958.416886006671,502.8589715935754,3829.082483544181,22412.05779659316,5396.633067846576,False,4918,21.22016062657664,,,,,,,,3.0,0,0
0.3754117,34.8030377,Yes,2023-11-23,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Malava,South Kabras,,10120310,,6GGP9RG3+567,1996.0,,,,,,Non-Functional,,,,,2111.0,416.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.197063003315964,1.3866666666666667,11243.513640961635,9194.002966912058,1161.335867482462,11772.667245721494,18049.339009830368,False,745,79.07022306542238,,,,,,,,27.0,1,0
0.7444849316,34.3495207374,Yes,2015-03-16,Evidence Action,Protected Well,,KEN,Kenya,Busia,Teso North,Ang'Urai North,,0,,6GGPP8VX+QQW,2005.0,,,,No Management,No payment,Non-Functional,,,Safe -Crisp and clear,Ipalama Prtd Spring,2395.0,255.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1064718162839248,0.85,18110.284842746478,4087.605139921159,267.31005826463155,41019.33884897902,6657.061520904402,False,3919,29.074156376645483,,,,,,,,10.0,1,0
-0.74263,34.9111383,Yes,2021-02-05,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Kitutu Masaba,Rigoma,,Nyamira-Enumerator-96SSM7,,6GFP7W46+WFR,2020.0,,,,Other,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2695.0,907.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.3365491651205937,3.023333333333333,1424.2209215258752,5787.640338629269,1823.2717733922016,17892.267033253196,5620.898932345773,False,1766,57.3116367144639,,,,,,,,1.0,0,0
0.1410232931375503,34.63804626464844,Yes,2023-10-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Khwisero,Kisa East,,10360248,,6GGP4JRQ+C63,1996.0,,,,,,Non-Functional,,,,,2407.0,79.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0328209389281263,0.2633333333333333,9917.85938731531,2574.256745094561,1622.253958784694,20070.27324061495,5892.919182663072,False,788,78.00572253973165,,,,,,,,27.0,1,0
0.342395,34.56258,Yes,2024-01-24,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Mumias East,East Wanga,,10350820,,6GGP8HR7+X24,1996.0,,,,,,Non-Functional,,,,,3141.0,731.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2327284304361668,2.4366666666666665,2207.0061637523318,6766.489745559953,2620.641081711022,21862.583277961963,2739.113992067059,False,683,80.63070845554856,,,,,,,,28.0,1,0
0.2460433393716812,34.50951385498047,Yes,2023-01-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marama Central,,10350503,,6GGP6GW5+CR6,1996.0,,,,,,Non-Functional,,,,,3333.0,173.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0519051905190519,0.5766666666666667,8442.511438836214,632.8242030026262,1206.2855217633146,27085.709364730843,2457.274025032188,False,1061,71.57379305635611,,,,,,,,27.0,1,0
-0.694733,34.8470901,Yes,2021-01-29,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Kitutu Masaba,Kemera,,Nyamira-Enumerator-967Y54,,6GFP8R4W+4R4,2014.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,2705.0,582.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2151571164510166,1.94,2934.59092635312,3057.708345304296,3214.024952238444,9259.970577765456,14470.247302649852,False,1773,57.18531843782933,,,,,,,,7.0,0,0
-0.09064595,34.33641193,No,2021-02-10,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Siaya,Bondo,North Sakwa,,Siaya-enumerators-977UYQ,,6GFPW85P+PHV,1996.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,1625.0,1494.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,1494.0,66.8902816772461,300.0,0.9193846153846154,4.98,25598.64932970993,149.44851614358075,2350.832082496036,46525.389057266766,7014.953293854363,False,1761,57.40203485249428,,,,,,,,25.0,1,0
0.122888,34.794964,Yes,2022-02-03,Living Water International,Borehole/Tubewell,,KEN,Kenya,Vihiga,Sabatia,Wodanga,,7929,,6GGP4QFV+5X4,2014.0,,,,,,Non-Functional,,,,Busali Community Well,4831.0,481.0,Improved,Well,,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300.0,0.0995653073897743,1.6033333333333333,18188.914748025192,71.55231846111609,2904.2734876190725,18430.147947820373,6029.198993815947,False,1403,64.25927531197728,,,,,,,,8.0,1,0
0.0997583344578743,34.78212356567383,Yes,2024-01-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Sabatia,Wodanga,,10290164,,6GGP3QXJ+WR5,2014.0,,,,,,Non-Functional,,,,,3570.0,135.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0378151260504201,0.45,20056.36078795,2114.273804638024,373.7352575147802,20607.62279916091,3865.357788429013,False,692,80.40228984365748,,,,,,,,10.0,1,0
0.2218066667,34.0738666667,Yes,2024-01-17,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Busia,Funyula,Ageng'A Nanguba,,10440277,,6GGP63CF+PGH,2005.0,,,,,,Non-Functional,,,,,990.0,204.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.206060606060606,0.68,17028.25401023107,1550.860873028953,3859.735190243391,27239.27586066065,16898.65673156667,False,690,80.45299354946984,,,,,,,,19.0,1,0
-0.091259003,34.790997,Yes,2012-05-11,Virtual Kenya,Protected Well,Hand Pump,KEN,Kenya,Kisumu,Kisumu East,Kolwa Central,,ksm 416,,6GFPWQ5R+F9X,2011.0,,,,Private Operator/Delegated Management,No payment,Functional,,,Safe -Crisp and clear,,28118.0,3456.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.1229105910804466,11.52,1672.1763080487171,1429.4138417698491,1539.992899277395,4296.600874671105,8799.474303278708,True,4958,20.954285313492683,,,,,,,,1.0,0,0
0.6104599833488464,34.74409103393555,Yes,2024-01-23,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Webute West,Matulo,,10111303,,6GGPJP6V+5JP,2006.5,,,,,,Non-Functional,,,,,3005.0,2991.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.9953410981697172,9.97,20326.810668332648,18309.14706830914,2039.0452679357,36181.48075963358,2765.505467673124,False,684,80.60529659776807,,,,,,,,17.5,1,0
0.903427584985,36.801187757722,No,2012-01-22,ACTED,Borehole/Tubewell,,KEN,Kenya,Samburu,Samburu West,Lodokejek,,,,6GGRWR32+9FG,2011.0,,,,,,Non-Functional,,,,Lankaitolia Borehole,190.0,190.0,Improved,Well,,2020-10-01T17:10:55,Water Information Management System (WIMS)_East Africa_2011-2012,190.0,169.3514404296875,300.0,1.0,0.6333333333333333,59901.48526085976,1705.6439492890331,2066.325040832576,133545.89491081098,24480.477242200708,False,5068,20.240179719244697,,,,,,,,1.0,1,0
-1.0287685047,34.457623045,Yes,2014-03-20,Evidence Action,Protected Well,,KEN,Kenya,Migori,Suna East,Kakrao,,,,6GCPXFC5+F2X,2011.0,,,,,,Non-Functional,,,,Kabuya Spring,2338.0,1546.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.6612489307100086,5.153333333333333,52134.824371756535,5632.673954690431,389.0406797580754,52639.12023836091,4300.870462958545,False,4280,25.947044729872875,,,,,,,,3.0,1,0
-0.7402783036231995,34.45016098022461,Yes,2023-11-22,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Homa Bay,Ndhiwa,Kabuoch North,,10330044,,6GFP7F52+V3M,2002.0,,,,,,Non-Functional,,,,,1283.0,1269.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.9890880748246298,4.23,34928.40624193829,6815.578596657843,293.11792841579046,36214.25129687216,9483.42822468205,False,746,79.04530301570809,,,,,,,,21.0,1,0
0.0937964295,34.683381873,Yes,2014-03-15,Evidence Action,Protected Well,,KEN,Kenya,Vihiga,Sabatia,Lyaduywa/Izava,,,,6GGP3MVM+G96,2014.0,,,,,,Non-Functional,,,,Simidi,3830.0,291.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0759791122715404,0.97,12700.448969577124,2438.849305385529,2915.353259932669,22227.78716769358,4231.428858254471,False,4285,25.90618268487745,,,,,,,,0.0,1,0
-0.095167004,34.79401,No,2012-05-11,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Kisumu,Kisumu East,Kolwa Central,,ksm 420,,6GFPWQ3V+WJJ,2012.0,,,,Private Operator/Delegated Management,Fees collected – metered,Non-Functional,,,Safe -Crisp and clear,,16227.0,2009.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",2009.0,0.0,300.0,0.123806002341776,6.696666666666666,2018.8140867304871,1954.339433167832,1026.2695601848056,4516.201538037256,9345.11400990592,False,4958,20.954285313492683,,,,,,,,0.0,1,0
-1.3173233270645142,34.70029067993164,Yes,2023-11-22,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Migori,Kuria East,Ntimaru East,,10320961,,6GCPMPM2+347,2011.0,,,,,,Non-Functional,,,,Sibora Sibora Borehole,2296.0,426.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1855400696864111,1.42,65476.4839097641,6948.302963000629,615.1963843807723,72037.97762512714,16458.766238278182,False,746,79.04530301570809,,,,,,,,12.0,1,0
0.3303300142288208,34.2306022644043,Yes,2023-07-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi Central,,10520066,,6GGP86JJ+46Q,2005.0,,,,,,Non-Functional,,,,,2848.0,157.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.055126404494382,0.5233333333333333,3881.442508078505,1463.533669350671,5436.981136848597,21762.09852455424,4348.512860132122,False,880,75.77607246565367,,,,,,,,18.0,1,0
-0.4704516530036926,34.76529312133789,Yes,2023-12-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Homa Bay,Kasipul,East Kamagak,,10430381,,6GFPGQH8+R47,2002.0,,,,,,Non-Functional,,,,,1542.0,562.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.364461738002594,1.8733333333333333,21332.813427814403,5115.004237206843,6998.397093597109,22001.66934612538,5543.112799831246,False,723,79.62045621325636,,,,,,,,21.0,1,0
0.1564597,34.5086279,Yes,2021-02-05,USAID/KEA KIWASH,Borehole/Tubewell,,KEN,Kenya,Kakamega,Khwisero,Kisa West,,kakamegamapping-96SWYE,,6GGP5G45+HFJ,1996.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,4559.0,406.0,Improved,Well,,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.0890546172406229,1.3533333333333333,5755.747055660065,4990.157650404314,3523.956470821782,30309.54083981144,6720.055935600394,False,1766,57.3116367144639,,,,,,,,25.0,0,0
0.1411155611276626,34.36711502075195,Yes,2024-01-17,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Siaya,Gem,North Gem,,10220379,,6GGP49R8+CRX,2010.0,,,,,,Non-Functional,,,,,1534.0,240.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1564537157757496,0.8,1722.0567981761285,3856.292983714024,1019.5922776387088,45429.78744925621,2144.623080398873,False,690,80.45299354946984,,,,,,,,14.0,1,0
-0.595427,34.422363,Yes,2022-09-19,Living Water International,Borehole/Tubewell,Hand Pump - Blue,KEN,Kenya,Homa Bay,Ndhiwa,Kanyamwa Kologi,,a4N2E00000074GT,,6GFPCC3C+RWH,2021.0,,,,,,Non-Functional,,,,Dunga Community Water system,1278.0,365.0,Improved,Well,Hand Pump,2022-09-21T14:07:25,Living Water International_Global_September2022,,,300.0,0.2856025039123631,1.2166666666666666,37712.902446222186,15.364573380401536,1004.0600461025148,39311.79996508714,7913.1453747267715,False,1175,69.04750073493749,,,,,,,,1.0,1,0
0.7379649877548218,34.43357849121094,Yes,2023-11-24,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Sirisia,Lwandanyi,,10400183,,6GGPPCQM+5CP,2006.5,,,,,,Non-Functional,,,,,1498.0,957.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.6388518024032043,3.19,20835.88221587297,4404.721114254777,1308.465446941925,46758.21048724043,9034.01770591862,False,744,79.09515097150326,,,,,,,,16.5,1,0
0.0323116667568683,34.681190490722656,Yes,2023-11-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Vihiga,Mungoma,,10250341,,6GGP2MJJ+WFG,2014.0,,,,,,Non-Functional,,,,,3267.0,199.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0609121518212427,0.6633333333333333,8870.634280694134,220.9656265582628,1221.012965504833,17016.97929849183,4567.908929397767,False,757,78.77170028145609,,,,,,,,9.0,1,0
-1.117098331451416,34.393043518066406,Yes,2023-11-20,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Migori,Suna West,Wasweta Ii,,10320504,,6GCPV9MV+567,2011.0,,,,,,Non-Functional,,,,,1806.0,519.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.287375415282392,1.73,64135.82549737459,1273.4148088446243,152.3647231204772,64733.79903283009,9909.735836508064,False,748,78.99548647547591,,,,,,,,12.0,1,0
0.0714416652917862,34.84761047363281,Yes,2023-11-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Banja,,10230237,,6GGP3RCX+H2H,2014.0,,,,,,Non-Functional,,,,,3421.0,286.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0836012861736334,0.9533333333333334,19042.967468870906,4562.115380270414,73.52682181797763,21905.683378093825,5586.774214902092,False,753,78.87108243808355,,,,,,,,9.0,1,0
0.0003733333142008,34.719661712646484,Yes,2023-07-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Vihiga,South Maragoli,,10250124,,6GGP2P29+4VV,2014.0,,,,,,Non-Functional,,,,,3287.0,578.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1758442348646182,1.9266666666666667,8420.375032527652,3453.786561992672,2222.187640562014,12049.545488151574,2174.2735697415155,False,880,75.77607246565367,,,,,,,,9.0,1,0
0.0445983335375785,34.83552169799805,Yes,2023-11-28,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Banja,,10230202,,6GGP2RVP+R6J,2014.0,,,,,,Non-Functional,,,,,2373.0,208.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0876527602191319,0.6933333333333334,15785.377532904587,7270.157222408805,106.55530524449182,18655.81528033735,4984.13100540048,False,740,79.1949412090408,,,,,,,,9.0,1,0
-0.6081627,34.9781465,Yes,2021-02-02,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,Borabu,Kiabonyoru,,Nyamira-Enumerator-96JY6H,,6GFP9XRH+P7J,2014.0,,,,Other,,"Functional, needs repair",,,"No, the water is not treated and safe for drinking",,2732.0,512.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1874084919472913,1.7066666666666668,13251.385241996782,1618.4585800584666,431.819177178204,24374.696279648837,1924.547824077301,False,1769,57.25746617938464,,,,,,,,7.0,0,0
0.5997433,34.2411,Yes,2021-02-01,USAID/KEA KIWASH,Undefined Well,Public Tapstand,KEN,Kenya,Busia,Teso South,Amukura West,,maurice-96G4X4,,6GGPH6XR+VCX,2003.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2466.0,470.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.1905920519059205,1.5666666666666669,10078.67880030646,818.7565315773846,268.0677636686882,22240.342301060624,5143.92409072717,False,1770,57.23942071487996,,,,,,,,18.0,0,0
-0.70112401,37.842686,Yes,2012-05-16,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Embu,Mbeere South,Kiambere,,embu_water_points2.40,,6GFV7RXV+H33,1995.0,,,,Community Management,,"Functional, not in use",,,"Safe Crisp and clear,Salty",,167.0,144.0,Improved,Well,Hand Pump,2020-08-07T17:46:54,Virtual Kenya_Embu Kenya_2013-2014,,,300.0,0.8622754491017964,0.48,20881.084603001866,994.203400754269,5840.826978688022,46438.493908653,32890.022593348374,False,4953,20.98733668812947,,,,,,,,17.0,0,0
0.3429176938,34.3161137345,Yes,2015-02-25,Evidence Action,Protected Well,,KEN,Kenya,Busia,Butula,Marachi East,,,,6GGP88V8+5C9,2005.0,,,,,,Non-Functional,,,,Odunga Achoda Spring,2003.0,91.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0454318522216675,0.3033333333333333,11447.561104668355,1411.7492830275137,1423.323746136065,28649.9508520909,13401.266093091506,False,3938,28.900550168106037,,,,,,,,10.0,1,0
0.7756383419036865,34.87313461303711,Yes,2023-11-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Tongaren,Milima,,10420532,,6GGPQVGF+772,2006.5,,,,,,Non-Functional,,,,,2105.0,530.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2517814726840855,1.7666666666666666,30196.358682362454,702.1414317159696,743.299295393226,52601.24268225831,17444.358215134467,False,738,79.24488353044356,,,,,,,,16.5,1,0
0.3369476,34.7260369,Yes,2023-11-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Lurambi,Butsotso East,,10120440,,6GGP8PPG+QCF,1996.0,,,,,,Non-Functional,,,,,1935.0,326.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1684754521963824,1.086666666666667,6245.555974479522,121.96004355264226,2042.3191680246384,6504.217317740624,14178.039763263116,False,752,78.89594756251714,,,,,,,,27.0,1,0
-2.293931,37.469326,Yes,2012-06-11,Virtual Kenya,Piped Water,Hand Pump,KEN,Kenya,Kajiado,Kajiado East,Kenyawa-Poka,,kjd 804,,6G9VPF49+CPG,2008.0,,,,Community Management,No payment,Functional,,,Safe -Crisp and clear,,,,Improved,Piped Water,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,,,2177.646730778464,2251.7371191470666,20194.16758586128,88381.54000109293,23453.985184746343,False,4927,21.1600460656696,,,,,,,,4.0,0,0
-0.122949,34.9814,Yes,2012-08-21,Virtual Kenya,Rainwater Harvesting,,KEN,Kenya,Kisumu,Muhoroni,Masogo/Nyang'Oma,,ksm059,,6GFPVXGJ+RHC,2009.0,,,,No Management,No payment,Functional,,,Safe -Crisp and clear,,1512.0,173.0,Improved,Rainwater Harvesting,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,50.0,0.1144179894179894,3.46,3445.822071948288,7576.484570628873,57.94222333778612,25391.3283175102,8839.85454787426,False,4856,21.638949765523485,,,,,,,,3.0,0,0
0.7749274,35.1263171,Yes,2021-01-30,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Bungoma,Likuyani,Kongoni,,kakamegamapping-96ARZM,,6GGQQ4FG+XGG,1968.0,Society,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2496.0,973.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.3898237179487179,,29617.98397859844,8782.904453324767,4720.359917568977,32511.10922273296,11197.011994895942,False,1772,57.20334684589443,,,,,,,,53.0,0,0
0.5932300090789795,34.371482849121094,Yes,2024-01-22,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Bumula,Kimaeti,,10520324,,6GGPH9VC+7JR,2006.5,,,,,,Non-Functional,,,,Kitinja Springs,1254.0,680.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.5422647527910686,2.2666666666666666,14788.585179293852,3234.67284233558,1512.689239786279,34229.409429167565,6142.3853223505,False,685,80.5798927488781,,,,,,,,17.5,1,0
-1.7248865,37.3125287,Yes,2021-02-09,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kaiti,Kee,,Makueni Enumerator-9753Q3,,6GCV78G7+22R,2018.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1191.0,184.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.1544920235096557,,20680.491328573848,3949.334113731417,2168.850132170862,23102.780415685407,26822.634680056923,False,1762,57.3839438252179,,,,,,,,3.0,0,0
0.5675133466720581,34.84427261352539,Yes,2023-02-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Malava,Manda-Shivanga,,10640155,,6GGPHR9V+2P2,1996.0,,,,,,Non-Functional,,,,,1661.0,622.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.374473208910295,2.0733333333333333,31158.64878701367,18639.19130017716,229.5210153039584,33132.528226504524,9502.61910254512,False,1030,72.27661242123074,,,,,,,,27.0,1,0
